episode,external_return,success,positive_feedback_count,positive_feedback_rate,episode_length,epsilon,mean_q_loss
1446,1.0,1,1,0.01639344262295082,61,0.48520644914645333,0.0025804900739830536
1447,1.0,1,1,0.05,20,0.48496384592188013,0.0023966087988810613
1448,1.0,1,1,0.1,10,0.48472136399891924,0.002495961537351832
1449,1.0,1,1,0.006896551724137931,145,0.4844790033169198,0.0025692298542708157
1450,1.0,1,1,0.05,20,0.4842367638152614,0.0026238339312840255
1451,1.0,1,1,0.047619047619047616,21,0.48399464543335374,0.0026270717526564284
1452,1.0,1,1,0.014285714285714285,70,0.4837526481106371,0.002413330918976239
1453,1.0,1,1,0.038461538461538464,26,0.4835107717865818,0.002003777613236497
1454,1.0,1,1,0.058823529411764705,17,0.48326901640068853,0.0024837445679997258
1455,1.0,1,1,0.07692307692307693,13,0.48302738189248823,0.003531870369512874
1456,1.0,1,1,0.030303030303030304,33,0.482785868201542,0.0022334552715730033
1457,1.0,1,1,0.07692307692307693,13,0.48254447526744126,0.0025822212382291374
1458,1.0,1,1,0.08333333333333333,12,0.48230320302980756,0.0024263606658981494
1459,1.0,1,1,0.015151515151515152,66,0.48206205142829267,0.002458296573339877
1460,1.0,1,1,0.018518518518518517,54,0.48182102040257857,0.0033272599005916468
1461,1.0,1,1,0.012658227848101266,79,0.4815801098923773,0.0027875200398796815
1462,1.0,1,1,0.025,40,0.48133931983743117,0.002829270077927504
1463,1.0,1,1,0.0125,80,0.48109865017751247,0.0029480464923835824
1464,1.0,1,1,0.05555555555555555,18,0.48085810085242375,0.0022443071130611417
1465,1.0,1,1,0.0625,16,0.48061767180199755,0.0027361104512237944
1466,1.0,1,1,0.045454545454545456,22,0.48037736296609657,0.0026008175548420036
1467,1.0,1,1,0.045454545454545456,22,0.48013717428461355,0.0030776548268146475
1468,1.0,1,1,0.038461538461538464,26,0.4798971056974713,0.0030930323544173287
1469,1.0,1,1,0.021739130434782608,46,0.4796571571446226,0.0025234847195426246
1470,1.0,1,1,0.08333333333333333,12,0.4794173285660503,0.0025343477270022654
1471,1.0,1,1,0.01,100,0.47917761990176727,0.0028978058369830252
1472,1.0,1,1,0.019230769230769232,52,0.47893803109181643,0.002515362809600237
1473,1.0,1,1,0.043478260869565216,23,0.47869856207627054,0.0019286466185408442
1474,1.0,1,1,0.041666666666666664,24,0.47845921279523246,0.0027645736457391954
1475,1.0,1,1,0.08333333333333333,12,0.47821998318883485,0.002850118122296408
1476,1.0,1,1,0.02,50,0.4779808731972405,0.002556790345115587
1477,1.0,1,1,0.00641025641025641,156,0.4777418827606419,0.002451294202518721
1478,1.0,1,1,0.027777777777777776,36,0.4775030118192616,0.0023392426082864404
1479,1.0,1,1,0.058823529411764705,17,0.47726426031335195,0.0021633569370297823
1480,1.0,1,1,0.0625,16,0.4770256281831953,0.003108891556621529
1481,1.0,1,1,0.058823529411764705,17,0.47678711536910373,0.002270042279954342
1482,1.0,1,1,0.041666666666666664,24,0.4765487218114192,0.0024020794177583107
1483,1.0,1,1,0.1,10,0.47631044745051354,0.003259207517839968
1484,1.0,1,1,0.047619047619047616,21,0.4760722922267883,0.0021573188243478184
1485,1.0,1,1,0.01020408163265306,98,0.475834256080675,0.0024047703547545765
1486,1.0,1,1,0.0625,16,0.47559633895263465,0.002209596263128333
1487,1.0,1,1,0.02,50,0.47535854078315837,0.0026247599115595223
1488,1.0,1,1,0.017241379310344827,58,0.47512086151276683,0.0021207394762815714
1489,1.0,1,1,0.038461538461538464,26,0.4748833010820105,0.0019930777242944506
1490,1.0,1,1,0.05,20,0.47464585943146953,0.0022600208641961215
1491,1.0,1,1,0.05263157894736842,19,0.4744085365017538,0.0020978080268066967
1492,1.0,1,1,0.018518518518518517,54,0.47417133223350294,0.0024075030642389146
1493,1.0,1,1,0.029411764705882353,34,0.4739342465673862,0.002218527082518181
1494,1.0,1,1,0.011111111111111112,90,0.4736972794441025,0.002717967369244434
1495,1.0,1,1,0.0625,16,0.4734604308043805,0.0030116213783912826
1496,1.0,1,1,0.058823529411764705,17,0.47322370058897834,0.003150189220083549
1497,1.0,1,1,0.016666666666666666,60,0.4729870887386839,0.002375371451489627
1498,1.0,1,1,0.025,40,0.47275059519431456,0.002204931869346183
1499,1.0,1,1,0.1111111111111111,9,0.47251421989671744,0.0022615588321867916
1500,1.0,1,1,0.07692307692307693,13,0.4722779627867691,0.003586772936754502
1501,1.0,1,1,0.07142857142857142,14,0.47204182380537574,0.0025864300384585348
1502,1.0,1,1,0.041666666666666664,24,0.47180580289347307,0.0019999645907470645
1503,1.0,1,1,0.07692307692307693,13,0.47156989999202636,0.00192257233384925
1504,1.0,1,1,0.05555555555555555,18,0.4713341150420304,0.0021968080416425234
1505,1.0,1,1,0.05263157894736842,19,0.4710984479845094,0.003219640629954244
1506,1.0,1,1,0.009174311926605505,109,0.4708628987605172,0.0023009328263995468
1507,1.0,1,1,0.06666666666666667,15,0.47062746731113697,0.0025279094154636067
1508,1.0,1,1,0.06666666666666667,15,0.47039215357748143,0.0026294074254110456
1509,1.0,1,1,0.05263157894736842,19,0.4701569575006927,0.0024630578455368153
1510,1.0,1,1,0.03571428571428571,28,0.4699218790219424,0.0025334761719152865
1511,1.0,1,1,0.01639344262295082,61,0.46968691808243146,0.002777767801832896
1512,1.0,1,1,0.043478260869565216,23,0.4694520746233903,0.002191243035232891
1513,1.0,1,1,0.058823529411764705,17,0.4692173485860786,0.0025029581635916498
1514,1.0,1,1,0.030303030303030304,33,0.4689827399117856,0.002540249171116474
1515,1.0,1,1,0.06666666666666667,15,0.4687482485418297,0.0019246237779346606
1516,1.0,1,1,0.0625,16,0.4685138744175588,0.0026118000023416243
1517,1.0,1,1,0.017543859649122806,57,0.4682796174803501,0.0024014048920658402
1518,1.0,1,1,0.015873015873015872,63,0.4680454776716099,0.002365264745469811
1519,1.0,1,1,0.07692307692307693,13,0.46781145493277415,0.002212385311185454
1520,1.0,1,1,0.024390243902439025,41,0.4675775492053078,0.0025026181644601064
1521,1.0,1,1,0.07142857142857142,14,0.4673437604307052,0.0024110383404019687
1522,1.0,1,1,0.05555555555555555,18,0.46711008855048985,0.002621685636566124
1523,1.0,1,1,0.01818181818181818,55,0.4668765335062146,0.002289203110955317
1524,1.0,1,1,0.058823529411764705,17,0.4666430952394615,0.002443622123203514
1525,1.0,1,1,0.019230769230769232,52,0.46640977369184183,0.002334250701376452
1526,1.0,1,1,0.043478260869565216,23,0.4661765688049959,0.002167053633298644
1527,1.0,1,1,0.1111111111111111,9,0.4659434805205934,0.0022819552881022296
1528,1.0,1,1,0.01282051282051282,78,0.46571050878033315,0.0025868189628594196
1529,1.0,1,1,0.08333333333333333,12,0.465477653525943,0.0022434198181144893
1530,1.0,1,1,0.03225806451612903,31,0.46524491469918006,0.00232001569595248
1531,1.0,1,1,0.037037037037037035,27,0.4650122922418305,0.0025411531635284148
1532,1.0,1,1,0.05263157894736842,19,0.4647797860957096,0.0023660321634164766
1533,1.0,1,1,0.07692307692307693,13,0.4645473962026618,0.0020694756217730734
1534,1.0,1,1,0.05263157894736842,19,0.4643151225045605,0.002046276855061909
1535,1.0,1,1,0.01818181818181818,55,0.4640829649433082,0.0018907295762222599
1536,1.0,1,1,0.014925373134328358,67,0.46385092346083656,0.002445389244726289
1537,1.0,1,1,0.037037037037037035,27,0.46361899799910616,0.0023448887341483322
1538,1.0,1,1,0.06666666666666667,15,0.46338718850010663,0.0020918622768173615
1539,1.0,1,1,0.045454545454545456,22,0.4631554949058566,0.0025222489374837924
1540,1.0,1,1,0.034482758620689655,29,0.4629239171584037,0.0022946604535561696
1541,1.0,1,1,0.047619047619047616,21,0.46269245519982455,0.0025183947014045856
1542,1.0,1,1,0.058823529411764705,17,0.46246110897222464,0.002146790875806747
1543,1.0,1,1,0.038461538461538464,26,0.46222987841773855,0.002344182687990654
1544,1.0,1,1,0.038461538461538464,26,0.4619987634785297,0.002389166460488923
1545,1.0,1,1,0.025,40,0.46176776409679043,0.0025057591396034696
1546,1.0,1,1,0.02,50,0.46153688021474204,0.002628798031946644
1547,1.0,1,1,0.03225806451612903,31,0.4613061117746347,0.0020283661339612256
1548,1.0,1,1,0.019230769230769232,52,0.46107545871874744,0.002167283606048351
1549,1.0,1,1,0.1,10,0.4608449209893881,0.0017902754480019212
1550,1.0,1,1,0.03333333333333333,30,0.46061449852889347,0.0028935379659136137
1551,1.0,1,1,0.06666666666666667,15,0.46038419127962904,0.0020132244700410713
1552,1.0,1,1,0.058823529411764705,17,0.46015399918398925,0.0028292706633424934
1553,1.0,1,1,0.037037037037037035,27,0.45992392218439726,0.002062796213000116
1554,1.0,1,1,0.02127659574468085,47,0.4596939602233051,0.002501082031967792
1555,1.0,1,1,0.05263157894736842,19,0.4594641132431935,0.0019660558395308294
1556,1.0,1,1,0.043478260869565216,23,0.4592343811865719,0.0020307485955645857
1557,1.0,1,1,0.023255813953488372,43,0.4590047639959786,0.0022961624395806167
1558,1.0,1,1,0.015384615384615385,65,0.45877526161398063,0.00246937956320695
1559,1.0,1,1,0.030303030303030304,33,0.45854587398317365,0.002270756983445167
1560,1.0,1,1,0.025,40,0.4583166010461821,0.002310964316711761
1561,1.0,1,1,0.016129032258064516,62,0.45808744274565905,0.002258485487301744
1562,1.0,1,1,0.0125,80,0.45785839902428627,0.0022812040591816186
1563,1.0,1,1,0.029411764705882353,34,0.45762946982477415,0.0024417320160222624
1564,1.0,1,1,0.03225806451612903,31,0.4574006550898618,0.0019880902555380617
1565,1.0,1,1,0.03571428571428571,28,0.45717195476231687,0.0024345549401394756
1566,1.0,1,1,0.041666666666666664,24,0.45694336878493574,0.0026349337082744264
1567,1.0,1,1,0.047619047619047616,21,0.4567148971005433,0.0023415190406099315
1568,1.0,1,1,0.038461538461538464,26,0.45648653965199304,0.00222730936590009
1569,1.0,1,1,0.08333333333333333,12,0.4562582963821671,0.0024529927759431303
1570,1.0,1,1,0.08333333333333333,12,0.45603016723397605,0.0020378014208593718
1571,1.0,1,1,0.05263157894736842,19,0.4558021521503591,0.002028491629875804
1572,1.0,1,1,0.02631578947368421,38,0.4555742510742839,0.002498810210167185
1573,1.0,1,1,0.058823529411764705,17,0.4553464639487468,0.0019605715266045403
1574,1.0,1,1,0.05263157894736842,19,0.4551187907167724,0.0025280771078541875
1575,1.0,1,1,0.05555555555555555,18,0.45489123132141407,0.0017984708473603758
1576,1.0,1,1,0.015384615384615385,65,0.4546637857057534,0.0023050868158371977
1577,1.0,1,1,0.08333333333333333,12,0.45443645381290054,0.002519739093258977
1578,1.0,1,1,0.05555555555555555,18,0.45420923558599413,0.002234408379687617
1579,1.0,1,1,0.09090909090909091,11,0.45398213096820117,0.0020387830815955317
1580,1.0,1,1,0.05555555555555555,18,0.4537551399027171,0.0021944640999815115
1581,1.0,1,1,0.041666666666666664,24,0.4535282623327658,0.002804756659315899
1582,1.0,1,1,0.034482758620689655,29,0.45330149820159943,0.002426368232559541
1583,1.0,1,1,0.029411764705882353,34,0.45307484745249865,0.0023145023836096856
1584,1.0,1,1,0.03333333333333333,30,0.4528483100287724,0.0024089642907104765
1585,1.0,1,1,0.027777777777777776,36,0.45262188587375807,0.002143708822485577
1586,1.0,1,1,0.038461538461538464,26,0.4523955749308212,0.002661589717787977
1587,1.0,1,1,0.047619047619047616,21,0.4521693771433558,0.0028611491489711973
1588,1.0,1,1,0.02857142857142857,35,0.45194329245478415,0.0026688859831275683
1589,1.0,1,1,0.022727272727272728,44,0.4517173208085568,0.0021603425226534123
1590,1.0,1,1,0.07692307692307693,13,0.45149146214815256,0.00285708965608277
1591,1.0,1,1,0.01639344262295082,61,0.4512657164170785,0.002594018264360665
1592,1.0,1,1,0.09090909090909091,11,0.45104008355887,0.002576120779849589
1593,1.0,1,1,0.030303030303030304,33,0.4508145635170906,0.0023126409135081553
1594,1.0,1,1,0.014925373134328358,67,0.4505891562353321,0.0024972121312053625
1595,1.0,1,1,0.03333333333333333,30,0.4503638616572144,0.0019851081519542883
1596,1.0,1,1,0.045454545454545456,22,0.4501386797263858,0.0023644323942293836
1597,1.0,1,1,0.043478260869565216,23,0.44991361038652267,0.0021894807527449143
1598,1.0,1,1,0.038461538461538464,26,0.4496886535813294,0.0028763583104591817
1599,1.0,1,1,0.03125,32,0.44946380925453877,0.002118796012837265
1600,1.0,1,1,0.1111111111111111,9,0.44923907734991153,0.0015906168587712778
1601,1.0,1,1,0.07142857142857142,14,0.4490144578112366,0.0018807566042856447
1602,1.0,1,1,0.1,10,0.448789950582331,0.002339382073841989
1603,1.0,1,1,0.0625,16,0.44856555560703987,0.0026710520360211376
1604,1.0,1,1,0.021739130434782608,46,0.44834127282923636,0.0022806608960862554
1605,1.0,1,1,0.027777777777777776,36,0.44811710219282175,0.002378008735831827
1606,1.0,1,1,0.04,25,0.4478930436417254,0.0025981548172421755
1607,1.0,1,1,0.05,20,0.44766909711990455,0.0034859880339354276
1608,1.0,1,1,0.03333333333333333,30,0.4474452625713446,0.0018984078313224017
1609,1.0,1,1,0.05263157894736842,19,0.4472215399400589,0.0023957828157826475
1610,1.0,1,1,0.0125,80,0.4469979291700889,0.0026462801615707576
1611,1.0,1,1,0.03125,32,0.4467744302055039,0.002109380777255865
1612,1.0,1,1,0.014925373134328358,67,0.44655104299040116,0.002125880186647566
1613,1.0,1,1,0.06666666666666667,15,0.44632776746890596,0.003329159327161809
1614,1.0,1,1,0.05,20,0.4461046035851715,0.00286188853206113
1615,1.0,1,1,0.02564102564102564,39,0.445881551283379,0.002567680445141517
1616,1.0,1,1,0.016666666666666666,60,0.4456586105077373,0.0024067897383550493
1617,1.0,1,1,0.038461538461538464,26,0.44543578120248345,0.0022038337282048394
1618,1.0,1,1,0.08333333333333333,12,0.4452130633118822,0.0018159827547303091
1619,1.0,1,1,0.011363636363636364,88,0.4449904567802263,0.002542717530476776
1620,1.0,1,1,0.021739130434782608,46,0.44476796155183623,0.0022629601627831225
1621,1.0,1,1,0.05555555555555555,18,0.44454557757106034,0.002697616097672532
1622,1.0,1,1,0.02127659574468085,47,0.44432330478227483,0.0026220595166879766
1623,1.0,1,1,0.023255813953488372,43,0.4441011431298837,0.0023550723359898424
1624,1.0,1,1,0.014084507042253521,71,0.44387909255831876,0.0024510798016628642
1625,1.0,1,1,0.058823529411764705,17,0.4436571530120396,0.0027504544431234106
1626,1.0,1,1,0.018518518518518517,54,0.44343532443553363,0.002024388962632252
1627,1.0,1,1,0.1,10,0.4432136067733159,0.002964634582167491
1628,1.0,1,1,0.019230769230769232,52,0.4429919999699293,0.0022337284177550687
1629,1.0,1,1,0.045454545454545456,22,0.44277050396994433,0.0023523339107420975
1630,1.0,1,1,0.047619047619047616,21,0.4425491187179594,0.002416140327806629
1631,1.0,1,1,0.016666666666666666,60,0.44232784415860044,0.0025903224702536437
1632,1.0,1,1,0.023255813953488372,43,0.44210668023652117,0.0025022167666425366
1633,1.0,1,1,0.014285714285714285,70,0.4418856268964029,0.002356291148212871
1634,1.0,1,1,0.014705882352941176,68,0.44166468408295473,0.002474493026966229
1635,1.0,1,1,0.022727272727272728,44,0.4414438517409133,0.00253403033209245
1636,1.0,1,1,0.125,8,0.44122312981504286,0.001372024962620344
1637,1.0,1,1,0.016666666666666666,60,0.44100251825013537,0.002444138521483789
1638,1.0,1,1,0.011235955056179775,89,0.44078201699101033,0.0024903300381788796
1639,1.0,1,1,0.027777777777777776,36,0.44056162598251486,0.002266240412912642
1640,1.0,1,1,0.08333333333333333,12,0.4403413451695236,0.00189829888404347
1641,1.0,1,1,0.05555555555555555,18,0.4401211744969389,0.0028353249039759654
1642,1.0,1,1,0.024390243902439025,41,0.43990111390969044,0.0028040275018855294
1643,1.0,1,1,0.009009009009009009,111,0.4396811633527356,0.0023768251947429335
1644,1.0,1,1,0.038461538461538464,26,0.43946132277105926,0.002457087761006103
1645,1.0,1,1,0.02857142857142857,35,0.43924159210967373,0.0023563962995207734
1646,1.0,1,1,0.07142857142857142,14,0.4390219713136189,0.00227991451226574
1647,1.0,1,1,0.05,20,0.4388024603279621,0.0023599949025083335
1648,1.0,1,1,0.015873015873015872,63,0.43858305909779816,0.002389831081797768
1649,1.0,1,1,0.015873015873015872,63,0.4383637675682493,0.002344803906799782
1650,1.0,1,1,0.06666666666666667,15,0.4381445856844652,0.002113615876684586
1651,1.0,1,1,0.05555555555555555,18,0.437925513391623,0.002669915970828798
1652,1.0,1,1,0.014705882352941176,68,0.4377065506349272,0.002364048323429683
1653,1.0,1,1,0.023255813953488372,43,0.43748769735960974,0.0023000503519311722
1654,1.0,1,1,0.018867924528301886,53,0.43726895351093,0.0024038087642523197
1655,1.0,1,1,0.07142857142857142,14,0.4370503190341745,0.002067147076429267
1656,1.0,1,1,0.021739130434782608,46,0.4368317938746575,0.0022673684744285824
1657,1.0,1,1,0.06666666666666667,15,0.43661337797772015,0.002183182444423437
1658,1.0,1,1,0.047619047619047616,21,0.43639507128873134,0.0025270862305270775
1659,1.0,1,1,0.009009009009009009,111,0.436176873753087,0.0024181291180964863
1660,1.0,1,1,0.015151515151515152,66,0.43595878531621046,0.0021320711177505664
1661,1.0,1,1,0.018867924528301886,53,0.43574080592355235,0.0024797432706691325
1662,1.0,1,1,0.05263157894736842,19,0.4355229355205906,0.002076697002753223
1663,1.0,1,1,0.027777777777777776,36,0.43530517405283037,0.0022238894638980534
1664,1.0,1,1,0.01818181818181818,55,0.435087521465804,0.0023623481736814774
1665,1.0,1,1,0.07142857142857142,14,0.43486997770507113,0.003430496824356461
1666,1.0,1,1,0.07142857142857142,14,0.4346525427162186,0.002327804046217352
1667,1.0,1,1,0.05263157894736842,19,0.43443521644486055,0.0021198711903324644
1668,1.0,1,1,0.03571428571428571,28,0.43421799883663814,0.002419752862936418
1669,1.0,1,1,0.03333333333333333,30,0.43400088983721985,0.0028204238895947736
1670,1.0,1,1,0.034482758620689655,29,0.4337838893923013,0.0021793528977813647
1671,1.0,1,1,0.03333333333333333,30,0.43356699744760513,0.0024539107515010984
1672,1.0,1,1,0.02127659574468085,47,0.43335021394888135,0.0021807790809419956
1673,1.0,1,1,0.05555555555555555,18,0.4331335388419069,0.0018070568847987386
1674,1.0,1,1,0.03125,32,0.432916972072486,0.0021403488299256423
1675,1.0,1,1,0.019230769230769232,52,0.43270051358644973,0.0023610264940473894
1676,1.0,1,1,0.125,8,0.43248416332965656,0.0017881811945699155
1677,1.0,1,1,0.041666666666666664,24,0.43226792124799174,0.002233102328318637
1678,1.0,1,1,0.058823529411764705,17,0.43205178728736776,0.0025374764432747137
1679,1.0,1,1,0.015625,64,0.4318357613937241,0.0020610503147509007
1680,1.0,1,1,0.02631578947368421,38,0.43161984351302723,0.002436096416970127
1681,1.0,1,1,0.017543859649122806,57,0.4314040335912707,0.0021644130822990023
1682,1.0,1,1,0.011764705882352941,85,0.4311883315744751,0.0026574493563898344
1683,0.0,0,0,0.0,200,0.4309727374086879,0.002346522680018097
1684,1.0,1,1,0.018518518518518517,54,0.4307572510399836,0.002434767926051454
1685,1.0,1,1,0.047619047619047616,21,0.4305418724144636,0.0026893377209836174
1686,1.0,1,1,0.016666666666666666,60,0.4303266014782564,0.002453067207049268
1687,1.0,1,1,0.045454545454545456,22,0.4301114381775173,0.0023572392952205105
1688,1.0,1,1,0.01694915254237288,59,0.42989638245842854,0.0022849524304886363
1689,1.0,1,1,0.08333333333333333,12,0.42968143426719935,0.002389709450653754
1690,1.0,1,1,0.008695652173913044,115,0.4294665935500658,0.0023692370913720325
1691,1.0,1,1,0.023809523809523808,42,0.42925186025329076,0.0026747997603490063
1692,1.0,1,1,0.017857142857142856,56,0.42903723432316415,0.0025983855032661396
1693,1.0,1,1,0.038461538461538464,26,0.4288227157060026,0.002661699807504192
1694,1.0,1,1,0.023255813953488372,43,0.4286083043481496,0.002607993660413465
1695,1.0,1,1,0.05555555555555555,18,0.42839400019597557,0.0029624618958526603
1696,1.0,1,1,0.015873015873015872,63,0.4281798031958776,0.0025111055763859655
1697,1.0,1,1,0.05555555555555555,18,0.4279657132942797,0.0027973806394988466
1698,1.0,1,1,0.034482758620689655,29,0.42775173043763254,0.0025182693036562153
1699,1.0,1,1,0.023809523809523808,42,0.4275378545724137,0.002846277942548373
1700,1.0,1,1,0.0196078431372549,51,0.4273240856451275,0.0024052032157687434
1701,1.0,1,1,0.05,20,0.427110423602305,0.0022414823150029408
1702,1.0,1,1,0.03225806451612903,31,0.4268968683905039,0.002902675810600481
1703,1.0,1,1,0.07692307692307693,13,0.42668341995630865,0.0025348007643165495
1704,1.0,1,1,0.05555555555555555,18,0.42647007824633054,0.0027977821656451044
1705,1.0,1,1,0.1,10,0.4262568432072074,0.0026563271123450248
1706,1.0,1,1,0.019230769230769232,52,0.4260437147856038,0.0021447229524850487
1707,1.0,1,1,0.05,20,0.425830692928211,0.0024171167082386092
1708,1.0,1,1,0.017241379310344827,58,0.42561777758174696,0.002355833668843843
1709,1.0,1,1,0.03225806451612903,31,0.42540496869295613,0.002737634751435009
1710,1.0,1,1,0.024390243902439025,41,0.42519226620860967,0.002193910573756822
1711,1.0,1,1,0.022727272727272728,44,0.4249796700755054,0.0025960372083566404
1712,1.0,1,1,0.02127659574468085,47,0.42476718024046767,0.002270462439752164
1713,1.0,1,1,0.013513513513513514,74,0.42455479665034745,0.0026285095404632187
1714,1.0,1,1,0.05,20,0.4243425192520223,0.001954565430060029
1715,1.0,1,1,0.04,25,0.42413034799239635,0.0023477700632065536
1716,1.0,1,1,0.018518518518518517,54,0.42391828281840016,0.0025326696033718893
1717,1.0,1,1,0.021739130434782608,46,0.42370632367699096,0.002622341285409082
1718,1.0,1,1,0.02631578947368421,38,0.4234944705151525,0.002174583691827904
1719,1.0,1,1,0.08333333333333333,12,0.4232827232798949,0.0015498491945133235
1720,1.0,1,1,0.04,25,0.423071081918255,0.0018128704221453517
1721,1.0,1,1,0.1111111111111111,9,0.4228595463772959,0.0018502810400807196
1722,1.0,1,1,0.034482758620689655,29,0.4226481166041073,0.0022098745835607806
1723,1.0,1,1,0.07142857142857142,14,0.42243679254580524,0.0021831909419103923
1724,1.0,1,1,0.1111111111111111,9,0.4222255741495324,0.0029568194618655574
1725,1.0,1,1,0.008849557522123894,113,0.4220144613624576,0.0024801193871968057
1726,1.0,1,1,0.058823529411764705,17,0.42180345413177645,0.002674476438722409
1727,1.0,1,1,0.05555555555555555,18,0.4215925524047106,0.0023728063873325786
1728,1.0,1,1,0.030303030303030304,33,0.42138175612850826,0.0022450641192721596
1729,1.0,1,1,0.05,20,0.421171065250444,0.0026774793164804577
1730,1.0,1,1,0.022222222222222223,45,0.4209604797178188,0.002169382570233817
1731,1.0,1,1,0.01639344262295082,61,0.42074999947795994,0.002155611838298071
1732,1.0,1,1,0.014084507042253521,71,0.42053962447822096,0.002118117853172753
1733,1.0,1,1,0.058823529411764705,17,0.42032935466598187,0.0024940471767502673
1734,1.0,1,1,0.1,10,0.4201191899886489,0.002465348178520799
1735,1.0,1,1,0.015625,64,0.4199091303936546,0.0022247699062063475
1736,1.0,1,1,0.045454545454545456,22,0.4196991758284578,0.0030105234605302526
1737,1.0,1,1,0.07692307692307693,13,0.4194893262405436,0.0022795590115352892
1738,1.0,1,1,0.07692307692307693,13,0.41927958157742334,0.0029736669877400766
1739,1.0,1,1,0.034482758620689655,29,0.41906994178663465,0.0023579700796760553
1740,1.0,1,1,0.030303030303030304,33,0.4188604068157413,0.0026515537690350107
1741,1.0,1,1,0.09090909090909091,11,0.41865097661233347,0.0023273634512654758
1742,1.0,1,1,0.010752688172043012,93,0.4184416511240273,0.002128167498496271
1743,1.0,1,1,0.05555555555555555,18,0.4182324302984653,0.0025670064884858825
1744,1.0,1,1,0.01818181818181818,55,0.4180233140833161,0.0025424154263667086
1745,1.0,1,1,0.07142857142857142,14,0.4178143024262745,0.0022825425798406024
1746,1.0,1,1,0.037037037037037035,27,0.41760539527506135,0.002320341524426584
1747,1.0,1,1,0.037037037037037035,27,0.41739659257742384,0.0023682389248817883
1748,1.0,1,1,0.008928571428571428,112,0.4171878942811352,0.0022169273670442635
1749,1.0,1,1,0.047619047619047616,21,0.4169793003339946,0.0021096168950732264
1750,1.0,1,1,0.024390243902439025,41,0.41677081068382765,0.0019289037999242727
1751,1.0,1,1,0.019230769230769232,52,0.41656242527848575,0.0020805832632154655
1752,1.0,1,1,0.058823529411764705,17,0.41635414406584653,0.0017017711207325406
1753,1.0,1,1,0.030303030303030304,33,0.4161459669938136,0.002437940781943105
1754,1.0,1,1,0.07692307692307693,13,0.4159378940103167,0.002131099239564859
1755,1.0,1,1,0.09090909090909091,11,0.4157299250633116,0.001774025562388653
1756,1.0,1,1,0.058823529411764705,17,0.41552206010077997,0.0024190723334493883
1757,1.0,1,1,0.03571428571428571,28,0.4153142990707296,0.0019557086405776708
1758,1.0,1,1,0.05263157894736842,19,0.41510664192119423,0.0021249459655097638
1759,1.0,1,1,0.006329113924050633,158,0.41489908860023367,0.0023294683837602977
1760,1.0,1,1,0.03225806451612903,31,0.4146916390559336,0.002320456247205936
1761,1.0,1,1,0.0136986301369863,73,0.4144842932364056,0.0021955201686168573
1762,1.0,1,1,0.017543859649122806,57,0.41427705108978746,0.002253105189434759
1763,1.0,1,1,0.058823529411764705,17,0.4140699125642426,0.00242780613274697
1764,1.0,1,1,0.07142857142857142,14,0.4138628776079605,0.002613656779950751
1765,1.0,1,1,0.058823529411764705,17,0.4136559461691565,0.002442164404783398
1766,1.0,1,1,0.025,40,0.41344911819607194,0.0025668060465250165
1767,1.0,1,1,0.08333333333333333,12,0.4132423936369739,0.0024450831988360733
1768,1.0,1,1,0.058823529411764705,17,0.41303577244015544,0.002298120710560504
1769,1.0,1,1,0.045454545454545456,22,0.4128292545539354,0.00222468058927916
1770,1.0,1,1,0.011764705882352941,85,0.41262283992665844,0.0022295355115441932
1771,1.0,1,1,0.05263157894736842,19,0.41241652850669513,0.001949552507874997
1772,1.0,1,1,0.06666666666666667,15,0.4122103202424418,0.0018888477740498881
1773,1.0,1,1,0.020833333333333332,48,0.4120042150823206,0.0022718757021114775
1774,1.0,1,1,0.041666666666666664,24,0.4117982129747795,0.002392340757069178
1775,1.0,1,1,0.047619047619047616,21,0.4115923138682921,0.002159350472668718
1776,1.0,1,1,0.058823529411764705,17,0.411386517711358,0.003178650143501513
1777,1.0,1,1,0.014925373134328358,67,0.4111808244525023,0.0024350628555655034
1778,1.0,1,1,0.05555555555555555,18,0.4109752340402761,0.002960899042793446
1779,1.0,1,1,0.09090909090909091,11,0.410769746423256,0.0025591825939376245
1780,1.0,1,1,0.03571428571428571,28,0.4105643615500444,0.0026322877508521613
1781,1.0,1,1,0.034482758620689655,29,0.4103590793692694,0.0023278556854448057
1782,1.0,1,1,0.017857142857142856,56,0.4101538998295848,0.0022079514154549023
1783,1.0,1,1,0.037037037037037035,27,0.40994882287967,0.002391670991157837
1784,1.0,1,1,0.025,40,0.4097438484682302,0.0022653169755358247
1785,1.0,1,1,0.07142857142857142,14,0.4095389765439961,0.002316838554439268
1786,1.0,1,1,0.04,25,0.40933420705572415,0.002262259116396308
1787,1.0,1,1,0.03125,32,0.4091295399521963,0.002262374719066429
1788,1.0,1,1,0.058823529411764705,17,0.4089249751822202,0.002707931904724854
1789,1.0,1,1,0.1111111111111111,9,0.4087205126946291,0.002888557695162793
1790,1.0,1,1,0.043478260869565216,23,0.4085161524382818,0.003089302761034797
1791,1.0,1,1,0.02,50,0.4083118943620627,0.002837133357534185
1792,1.0,1,1,0.018518518518518517,54,0.40810773841488174,0.0024622272240877566
1793,1.0,1,1,0.02702702702702703,37,0.4079036845456743,0.0024751045070966152
1794,1.0,1,1,0.029411764705882353,34,0.40769973270340154,0.0022573122182888363
